,Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2621,2011-04-21,9650447904606.47,4640340756644.03,14290788661250.5,1,2011,3,2011,2,4,21
2622,2011-04-20,9680052848645.78,4634743988389.98,14314796837035.76,1,2011,3,2011,2,4,20
2623,2011-04-19,9680021693766.99,4640446861324.69,14320468555091.68,1,2011,3,2011,2,4,19
2624,2011-04-18,9679522848142.48,4629636249735.17,14309159097877.65,1,2011,3,2011,2,4,18
2625,2011-04-15,9679202714701.01,4626133866291.1,14305336580992.11,1,2011,3,2011,2,4,15
2626,2011-04-14,9657636099303.31,4613156019881.58,14270792119184.89,1,2011,3,2011,2,4,14
2627,2011-04-13,9652808590790.24,4611338768256.04,14264147359046.28,1,2011,3,2011,2,4,13
2628,2011-04-12,9652592140320.38,4620401463297.06,14272993603617.44,1,2011,3,2011,2,4,12
2629,2011-04-11,9652587224970.63,4615173314221.26,14267760539191.89,1,2011,3,2011,2,4,11
2630,2011-04-08,9652196858759.48,4613186275260.05,14265383134019.53,1,2011,3,2011,2,4,8
2631,2011-04-07,9652195544012.12,4612049982299.46,14264245526311.58,1,2011,3,2011,2,4,7
2632,2011-04-06,9649960380158.64,4609801606721.02,14259761986879.66,1,2011,3,2011,2,4,6
2633,2011-04-05,9649972136434.37,4612172326463.57,14262144462897.94,1,2011,3,2011,2,4,5
2634,2011-04-04,9650003952066.04,4593927612150.53,14243931564216.57,1,2011,3,2011,2,4,4
2635,2011-04-01,9649667078138.63,4601507438169.85,14251174516308.48,1,2011,3,2011,2,4,1
2636,2011-03-31,9651643154138.73,4618471376661.65,14270114530800.38,1,2011,2,2011,1,3,31
2637,2011-03-30,9590804946759.17,4619335041477.56,14210139988236.73,1,2011,2,2011,1,3,30
2638,2011-03-29,9590134857289.87,4625609340398.39,14215744197688.26,1,2011,2,2011,1,3,29
2639,2011-03-28,9589953849874.55,4621613813056.68,14211567662931.23,1,2011,2,2011,1,3,28
2640,2011-03-25,9589726447637.34,4621807104003.63,14211533551640.97,1,2011,2,2011,1,3,25
2641,2011-03-24,9589761022374.59,4620310826478.51,14210071848853.1,1,2011,2,2011,1,3,24
2642,2011-03-23,9605524165923.99,4619473930287.72,14224998096211.71,1,2011,2,2011,1,3,23
2643,2011-03-22,9605587421665.94,4627971862026.46,14233559283692.4,1,2011,2,2011,1,3,22
2644,2011-03-21,9605221355491.66,4622971770647.06,14228193126138.72,1,2011,2,2011,1,3,21
2645,2011-03-18,9605322229226.3,4619540191693.03,14224862420919.33,1,2011,2,2011,1,3,18
2646,2011-03-17,9604705993165.07,4619024281015.73,14223730274180.8,1,2011,2,2011,1,3,17
2647,2011-03-16,9619622421602.38,4613227572352.72,14232849993955.1,1,2011,2,2011,1,3,16
2648,2011-03-15,9618473765645.37,4619478511253.32,14237952276898.69,1,2011,2,2011,1,3,15
2649,2011-03-14,9552467551218.67,4613563236561.13,14166030787779.8,1,2011,2,2011,1,3,14
2650,2011-03-11,9552087457389.01,4612272903889.84,14164360361278.85,1,2011,2,2011,1,3,11
2651,2011-03-10,9551255398880.23,4612177672255.04,14163433071135.27,1,2011,2,2011,1,3,10
2652,2011-03-09,9572070258391.5,4610593589972.5,14182663848364.0,1,2011,2,2011,1,3,9
2653,2011-03-08,9571514785739.56,4621661967732.06,14193176753471.62,1,2011,2,2011,1,3,8
2654,2011-03-07,9571237801717.37,4614931001963.1,14186168803680.47,1,2011,2,2011,1,3,7
2655,2011-03-04,9571126198972.77,4611500985908.26,14182627184881.03,1,2011,2,2011,1,3,4
2656,2011-03-03,9571009627588.32,4611076571468.69,14182086199057.01,1,2011,2,2011,1,3,3
2657,2011-03-02,9562608771779.38,4615916336488.22,14178525108267.6,1,2011,2,2011,1,3,2
2658,2011-03-01,9562563775550.1,4610393814306.52,14172957589856.62,1,2011,2,2011,1,3,1
2659,2011-02-28,9565541417510.14,4629222921952.5,14194764339462.64,1,2011,2,2011,1,2,28
2660,2011-02-25,9511339835005.19,4626201263867.52,14137541098872.71,1,2011,2,2011,1,2,25
2661,2011-02-24,9485547122223.65,4634260699795.84,14119807822019.49,1,2011,2,2011,1,2,24
2662,2011-02-23,9492079418519.44,4633383257788.07,14125462676307.51,1,2011,2,2011,1,2,23
2663,2011-02-22,9491474775494.95,4637081872167.73,14128556647662.68,1,2011,2,2011,1,2,22
2664,2011-02-18,9490899277201.22,4633932602590.1,14124831879791.32,1,2011,2,2011,1,2,18
2665,2011-02-17,9490705812100.38,4632883495090.15,14123589307190.53,1,2011,2,2011,1,2,17
2666,2011-02-16,9502216756164.15,4627672934213.35,14129889690377.5,1,2011,2,2011,1,2,16
2667,2011-02-15,9502102547695.89,4635982572515.77,14138085120211.66,1,2011,2,2011,1,2,15
2668,2011-02-14,9453956356386.45,4627604968295.38,14081561324681.83,1,2011,2,2011,1,2,14
2669,2011-02-11,9455006722927.41,4627705999407.52,14082712722334.93,1,2011,2,2011,1,2,11
2670,2011-02-10,9455138178100.21,4628207587981.94,14083345766082.15,1,2011,2,2011,1,2,10
2671,2011-02-09,9471221510094.19,4627567603687.13,14098789113781.32,1,2011,2,2011,1,2,9
2672,2011-02-08,9471150634328.07,4639270175734.21,14110420810062.28,1,2011,2,2011,1,2,8
2673,2011-02-07,9471051926030.05,4632969811221.48,14104021737251.53,1,2011,2,2011,1,2,7
2674,2011-02-04,9471076036751.63,4628747634553.43,14099823671305.06,1,2011,2,2011,1,2,4
2675,2011-02-03,9470979051382.32,4629447969498.62,14100427020880.94,1,2011,2,2011,1,2,3
2676,2011-02-02,9482735273832.17,4633777159576.52,14116512433408.69,1,2011,2,2011,1,2,2
2677,2011-02-01,9482575172379.45,4627267706524.08,14109842878903.5,1,2011,2,2011,1,2,1
2678,2011-01-31,9485416860164.29,4645634195846.55,14131051056010.84,1,2011,2,2011,1,1,31
2679,2011-01-28,9412882434158.15,4643629929471.2,14056512363629.35,1,2011,2,2011,1,1,28
2680,2011-01-27,9410276848548.23,4649132311130.19,14059409159678.42,1,2011,2,2011,1,1,27
2681,2011-01-26,9414993965006.02,4645017264550.36,14060011229556.38,1,2011,2,2011,1,1,26
2682,2011-01-25,9415106119260.54,4652366015858.11,14067472135118.65,1,2011,2,2011,1,1,25
2683,2011-01-24,9415046930068.41,4647192974752.28,14062239904820.69,1,2011,2,2011,1,1,24
2684,2011-01-21,9415228617099.55,4644908342366.96,14060136959466.51,1,2011,2,2011,1,1,21
2685,2011-01-20,9415286484402.29,4641026990530.29,14056313474932.58,1,2011,2,2011,1,1,20
2686,2011-01-19,9415973770693.35,4637538379755.1,14053512150448.45,1,2011,2,2011,1,1,19
2687,2011-01-18,9415963819710.17,4636417010832.63,14052380830542.8,1,2011,2,2011,1,1,18
2688,2011-01-14,9377350492041.16,4630593044829.99,14007943536871.15,1,2011,2,2011,1,1,14
2689,2011-01-13,9377204236563.68,4630012738813.91,14007216975377.59,1,2011,2,2011,1,1,13
2690,2011-01-12,9383200281716.37,4627189206395.19,14010389488111.56,1,2011,2,2011,1,1,12
2691,2011-01-11,9383473336671.16,4636086230916.7,14019559567587.86,1,2011,2,2011,1,1,11
2692,2011-01-10,9382983184150.78,4631361824867.85,14014345009018.63,1,2011,2,2011,1,1,10
2693,2011-01-07,9383237402043.07,4626184962502.96,14009422364546.03,1,2011,2,2011,1,1,7
2694,2011-01-06,9383215327180.01,4628577843801.71,14011793170981.72,1,2011,2,2011,1,1,6
2695,2011-01-05,9384965101319.63,4626561626576.22,14011526727895.85,1,2011,2,2011,1,1,5
2696,2011-01-04,9384994677498.73,4629054365795.68,14014049043294.41,1,2011,2,2011,1,1,4
2697,2011-01-03,9385079979612.71,4612852802216.18,13997932781828.89,1,2011,2,2011,1,1,3
2698,2010-12-31,9390476088043.35,4634739130665.17,14025215218708.52,1,2011,1,2010,4,12,31
2699,2010-12-30,9327743778364.03,4543386575453.37,13871130353817.4,1,2011,1,2010,4,12,30
2700,2010-12-29,9327651808773.26,4543297873206.16,13870949681979.42,1,2011,1,2010,4,12,29
2701,2010-12-28,9327486030729.88,4549744325203.12,13877230355933.0,1,2011,1,2010,4,12,28
2702,2010-12-27,9326361803446.91,4547638465798.73,13874000269245.64,1,2011,1,2010,4,12,27
2703,2010-12-24,9326420947617.17,4539724342987.52,13866145290604.69,1,2011,1,2010,4,12,24
2704,2010-12-23,9326422269083.83,4538754294102.48,13865176563186.31,1,2011,1,2010,4,12,23
2705,2010-12-22,9324459559239.73,4534069812361.36,13858529371601.09,1,2011,1,2010,4,12,22
2706,2010-12-21,9323889939205.17,4543587143768.54,13867477082973.71,1,2011,1,2010,4,12,21
2707,2010-12-20,9323679506642.29,4544781782203.52,13868461288845.81,1,2011,1,2010,4,12,20
2708,2010-12-17,9323762654615.76,4559637415544.11,13883400070159.87,1,2011,1,2010,4,12,17
2709,2010-12-16,9321691439320.33,4557145911830.29,13878837351150.62,1,2011,1,2010,4,12,16
2710,2010-12-15,9324634043036.62,4555151011543.5,13879785054580.12,1,2011,1,2010,4,12,15
2711,2010-12-14,9289558090308.3,4563031240603.53,13852589330911.83,1,2011,1,2010,4,12,14
2712,2010-12-13,9289287583176.89,4558729573572.2,13848017156749.09,1,2011,1,2010,4,12,13
2713,2010-12-10,9289427992748.62,4557257758328.56,13846685751077.18,1,2011,1,2010,4,12,10
2714,2010-12-09,9289342021415.41,4557152826154.45,13846494847569.86,1,2011,1,2010,4,12,9
2715,2010-12-08,9288916003126.37,4558968129983.24,13847884133109.61,1,2011,1,2010,4,12,8
2716,2010-12-07,9270374861308.27,4568115453189.37,13838490314497.64,1,2011,1,2010,4,12,7
2717,2010-12-06,9270196784106.59,4564627952954.01,13834824737060.6,1,2011,1,2010,4,12,6
2718,2010-12-03,9270119745304.06,4563391993688.14,13833511738992.2,1,2011,1,2010,4,12,3
2719,2010-12-02,9270171314129.54,4570794924923.61,13840966239053.15,1,2011,1,2010,4,12,2
2720,2010-12-01,9269344310610.9,4565574271366.13,13834918581977.03,1,2011,1,2010,4,12,1
2721,2010-11-30,9275024690843.88,4585749068174.55,13860773759018.43,1,2011,1,2010,4,11,30
2722,2010-11-29,9209537226897.78,4580764926328.04,13790302153225.82,1,2011,1,2010,4,11,29
2723,2010-11-26,9209402845753.97,4584840158610.91,13794243004364.88,1,2011,1,2010,4,11,26
2724,2010-11-24,9205659465052.82,4582629810027.17,13788289275079.99,1,2011,1,2010,4,11,24
2725,2010-11-23,9205377401824.96,4591627049102.72,13797004450927.68,1,2011,1,2010,4,11,23
2726,2010-11-22,9205399986156.01,4589245757438.57,13794645743594.58,1,2011,1,2010,4,11,22
2727,2010-11-19,9205331929626.46,4584367264902.87,13789699194529.33,1,2011,1,2010,4,11,19
2728,2010-11-18,9202939173580.15,4585515968537.9,13788455142118.05,1,2011,1,2010,4,11,18
2729,2010-11-17,9205210340121.5,4584068579581.12,13789278919702.62,1,2011,1,2010,4,11,17
2730,2010-11-16,9204539480246.53,4590595230691.96,13795134710938.49,1,2011,1,2010,4,11,16
2731,2010-11-15,9203788917732.66,4585224643761.06,13789013561493.72,1,2011,1,2010,4,11,15
2732,2010-11-12,9137994773432.55,4583984692252.77,13721979465685.32,1,2011,1,2010,4,11,12
2733,2010-11-10,9136758086733.07,4582789597013.42,13719547683746.49,1,2011,1,2010,4,11,10
2734,2010-11-09,9135403570564.55,4591743828474.04,13727147399038.59,1,2011,1,2010,4,11,9
2735,2010-11-08,9135409429433.01,4589757329750.45,13725166759183.46,1,2011,1,2010,4,11,8
2736,2010-11-05,9135469398688.94,4587860661821.58,13723330060510.52,1,2011,1,2010,4,11,5
2737,2010-11-04,9135679189836.64,4587760478603.54,13723439668440.18,1,2011,1,2010,4,11,4
2738,2010-11-03,9133542345619.01,4585169484285.31,13718711829904.32,1,2011,1,2010,4,11,3
2739,2010-11-02,9133584590439.72,4590389470419.5,13723974060859.22,1,2011,1,2010,4,11,2
2740,2010-11-01,9133022353341.35,4580065553036.01,13713087906377.36,1,2011,1,2010,4,11,1
2741,2010-10-29,9069879047803.52,4598946449537.84,13668825497341.36,1,2011,1,2010,4,10,29
2742,2010-10-28,9059100952646.52,4599711504742.99,13658812457389.51,1,2011,1,2010,4,10,28
2743,2010-10-27,9059338712702.84,4604552554520.48,13663891267223.32,1,2011,1,2010,4,10,27
2744,2010-10-26,9059227318152.54,4614522248581.6,13673749566734.14,1,2011,1,2010,4,10,26
2745,2010-10-25,9058663206824.61,4610696696671.05,13669359903495.66,1,2011,1,2010,4,10,25
2746,2010-10-22,9058605750216.26,4609019241994.7,13667624992210.96,1,2011,1,2010,4,10,22
2747,2010-10-21,9058644773549.47,4609338552428.84,13667983325978.31,1,2011,1,2010,4,10,21
2748,2010-10-20,9061886738056.66,4606060638771.14,13667947376827.8,1,2011,1,2010,4,10,20
2749,2010-10-19,9060556124903.72,4615553411418.37,13676109536322.09,1,2011,1,2010,4,10,19
2750,2010-10-18,9060113086608.79,4608781386484.63,13668894473093.42,1,2011,1,2010,4,10,18
2751,2010-10-15,9059271396291.56,4606655246964.4,13665926643255.96,1,2011,1,2010,4,10,15
2752,2010-10-14,9005974021915.06,4600973072186.84,13606947094101.9,1,2011,1,2010,4,10,14
2753,2010-10-13,9009424488282.75,4602875260710.61,13612299748993.36,1,2011,1,2010,4,10,13
2754,2010-10-12,9005344956401.17,4607319776173.79,13612664732574.96,1,2011,1,2010,4,10,12
2755,2010-10-08,9007653862241.36,4606398628473.36,13614052490714.72,1,2011,1,2010,4,10,8
2756,2010-10-07,9007701456838.87,4607973492429.04,13615674949267.91,1,2011,1,2010,4,10,7
2757,2010-10-06,9018282657267.76,4606395539167.31,13624678196435.07,1,2011,1,2010,4,10,6
2758,2010-10-05,9018180023701.53,4606172650471.26,13624352674172.79,1,2011,1,2010,4,10,5
2759,2010-10-04,9017482214669.27,4599773341686.77,13617255556356.04,1,2011,1,2010,4,10,4
2760,2010-10-01,9017223006275.57,4593624579534.52,13610847585810.09,1,2011,1,2010,4,10,1
2761,2010-09-30,9022808423453.08,4538814607438.71,13561623030891.79,1,2010,4,2010,3,9,30
2762,2010-09-29,8963900445439.19,4502371965926.43,13466272411365.62,1,2010,4,2010,3,9,29
2763,2010-09-28,8963509129588.84,4509251954169.04,13472761083757.88,1,2010,4,2010,3,9,28
2764,2010-09-27,8962045737733.7,4506128137096.38,13468173874830.08,1,2010,4,2010,3,9,27
2765,2010-09-24,8962112145545.98,4504706138177.5,13466818283723.48,1,2010,4,2010,3,9,24
2766,2010-09-23,8962078027778.79,4501398997308.79,13463477025087.58,1,2010,4,2010,3,9,23
2767,2010-09-22,8970779433653.84,4500314736662.36,13471094170316.2,1,2010,4,2010,3,9,22
2768,2010-09-21,8970801454312.8,4505860162339.3,13476661616652.1,1,2010,4,2010,3,9,21
2769,2010-09-20,8970291578710.76,4499050879423.41,13469342458134.17,1,2010,4,2010,3,9,20
2770,2010-09-17,8970272131896.87,4497473138485.9,13467745270382.77,1,2010,4,2010,3,9,17
2771,2010-09-16,8970475166793.21,4494421486580.9,13464896653374.11,1,2010,4,2010,3,9,16
2772,2010-09-15,9007121861472.49,4490905087664.07,13498026949136.56,1,2010,4,2010,3,9,15
2773,2010-09-14,8942704712188.55,4497520786438.87,13440225498627.42,1,2010,4,2010,3,9,14
2774,2010-09-13,8942553858943.34,4500889129950.06,13443442988893.4,1,2010,4,2010,3,9,13
2775,2010-09-10,8942462559419.34,4499299837737.89,13441762397157.23,1,2010,4,2010,3,9,10
2776,2010-09-09,8942517856604.11,4501978189534.38,13444496046138.49,1,2010,4,2010,3,9,9
2777,2010-09-08,8933704283143.32,4501651237187.11,13435355520330.43,1,2010,4,2010,3,9,8
2778,2010-09-07,8933304360324.2,4505466518706.54,13438770879030.74,1,2010,4,2010,3,9,7
2779,2010-09-03,8933281399898.44,4502061771289.43,13435343171187.87,1,2010,4,2010,3,9,3
